policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,effective_output,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_r_a1_loads,route_r_a2_loads,route_r_b1_loads,route_r_b2_loads,route_r_c1_loads,route_r_c2_loads,shovel_a_loads,shovel_b_loads,shovel_c_loads,crusher_1_loads,crusher_2_loads,pm_bay_utilization,max_simultaneous_pm,standby_reserve_activations,avg_selected_route_value,avg_selected_risk_penalty,avg_selected_capacity_score,avg_selected_queue_penalty,shortfall_sensitivity,target_effective_output,effective_output_shortfall,effective_output_shortfall_cost,effective_fulfillment_rate,avg_grade_per_load,total_tco_v1,total_tco_v2,total_tco_v2_report_value
H2_value_guard,high_demand_high_stress,102,90,21690,21690,0,1.0,5610500.0,6883.036705,6883036.705,2356.0,0.0,4329.0,198.036705,0.0,835,854,329,257,268,0,0,0,0,0,3330,0.4449,0.471577,0.556608,0.531428,0.943556,1.737806,0.753759,73,0,5580,2744,5940,7353,73,8324,13293,11593,10097,0.578009,2,0,0.676581,1.744577,39.091194,0.463755,base,6073200.0,462700.0,3305.0661,0.923813,0.73905,6883.036705,10188.102805,10188102.805
H2_value_guard,high_demand_high_stress,103,90,21690,21690,0,1.0,5609345.0,7518.535375,7518535.375,2565.0,31.2,4709.9,212.435375,0.0,898,919,374,303,242,3,3,0,0,3,3623,0.456991,0.522026,0.527139,0.525768,0.997821,1.916314,0.749556,54,0,5580,2749,5940,7367,54,8329,13307,11574,10116,0.624306,2,0,0.676545,1.786118,39.10478,0.463383,base,6073200.0,463855.0,3313.316265,0.923623,0.738898,7518.535375,10831.85164,10831851.64
H2_value_guard,high_demand_high_stress,104,90,21690,21690,0,1.0,5610360.0,7001.291824,7001291.824,2400.5,0.0,4400.5,200.291824,0.0,857,865,340,272,253,0,0,0,0,0,3385,0.461576,0.503501,0.561936,0.505713,0.957645,1.907839,0.753148,73,0,5580,2740,5940,7357,73,8320,13297,11593,10097,0.585648,2,0,0.676585,1.759928,39.091747,0.463673,base,6073200.0,462840.0,3306.06612,0.92379,0.739032,7001.291824,10307.357944,10307357.944
H2_value_guard,high_demand_high_stress,105,90,21690,21690,0,1.0,5609625.0,7268.506024,7268506.024,2507.0,0.0,4555.2,206.306024,0.0,875,890,351,305,234,0,0,0,0,0,3504,0.451996,0.491952,0.518458,0.562695,1.00073,1.848704,0.751278,59,0,5580,2747,5940,7364,59,8327,13304,11579,10111,0.609028,2,0,0.676559,1.767478,39.101107,0.463471,base,6073200.0,463575.0,3311.316225,0.923669,0.738935,7268.506024,10579.822249,10579822.249
H2_value_guard,high_demand_high_stress,106,90,21690,21690,0,1.0,5609975.0,7378.233026,7378233.026,2535.0,10.4,4624.1,208.733026,0.0,889,900,354,308,238,1,1,0,0,1,3557,0.439946,0.492951,0.543956,0.525064,0.994688,1.747836,0.750556,63,0,5580,2749,5940,7358,63,8329,13298,11583,10107,0.616204,2,0,0.676563,1.77219,39.098797,0.463596,base,6073200.0,463225.0,3308.816175,0.923726,0.738981,7378.233026,10687.049201,10687049.201
H2_value_guard,high_demand_high_stress,107,90,21690,21690,0,1.0,5610255.0,6944.694978,6944694.978,2377.5,0.0,4366.7,200.494978,0.0,862,873,387,259,227,0,0,0,0,0,3359,0.451565,0.493394,0.521396,0.530978,0.972834,1.946739,0.753741,69,0,5580,2745,5940,7356,69,8325,13296,11589,10101,0.578241,2,0,0.676575,1.748666,39.095205,0.463658,base,6073200.0,462945.0,3306.816135,0.923772,0.739018,6944.694978,10251.511113,10251511.113
H2_value_guard,high_demand_high_stress,108,90,21690,21690,0,1.0,5608855.0,7719.53515,7719535.15,2636.0,10.4,4852.9,220.23515,0.0,945,966,410,284,272,1,1,0,0,1,3733,0.445277,0.508277,0.526372,0.514264,1.054453,2.116225,0.748352,48,0,5580,2747,5940,7375,48,8327,13315,11568,10122,0.643519,2,0,0.676544,1.802962,39.098889,0.463358,base,6073200.0,464345.0,3316.816335,0.923542,0.738834,7719.53515,11036.351485,11036351.485
H2_value_guard,high_demand_high_stress,109,90,21690,21690,0,1.0,5609765.0,6875.327985,6875327.985,2346.5,0.0,4330.3,198.527985,0.0,857,863,363,247,253,0,0,0,0,0,3331,0.466132,0.509529,0.531258,0.527517,0.947255,1.608784,0.754148,63,0,5580,2743,5940,7364,63,8323,13304,11583,10107,0.573148,2,0,0.676568,1.754147,39.098525,0.463491,base,6073200.0,463435.0,3310.316205,0.923692,0.738953,6875.327985,10185.64419,10185644.19
H2_value_guard,high_demand_high_stress,110,90,21690,21690,0,1.0,5608785.0,8296.620268,8296620.268,2793.0,96.2,5174.0,233.420268,0.0,828,1000,404,330,266,9,7,0,2,9,3980,0.397038,0.47461,0.476973,0.479177,1.097465,2.06887,0.741759,44,0,5580,2753,5940,7373,44,8333,13313,11564,10126,0.70787,2,0,0.676539,1.918064,39.097286,0.463471,base,6073200.0,464415.0,3317.316345,0.92353,0.738824,8296.620268,11613.936613,11613936.613
H0,high_demand_high_stress,101,90,21690,21690,0,1.0,6143305.0,10854.965475,10854965.475,3060.0,867.1,6704.1,223.765475,0.0,360,1080,360,360,360,77,62,12,3,77,5157,0.642291,0.691604,0.8092,0.822831,0.94495,1.789128,0.712519,4077,3883,3883,3890,3853,2104,7960,7773,5957,11813,9877,0.916667,2,0,0.656714,1.271211,46.979509,0.331318,high,6073200.0,0.0,0.0,1.011543,0.809235,10854.965475,10854.965475,10854965.475
H0,high_demand_high_stress,102,90,21690,21690,0,1.0,6142360.0,11563.112015,11563112.015,3060.0,1158.3,7112.3,232.512015,0.0,360,1080,360,360,360,103,75,13,15,103,5471,0.614997,0.723133,0.769725,0.802027,0.943556,1.737806,0.707222,4063,3880,3881,3899,3862,2105,7943,7780,5967,11806,9884,0.916667,2,0,0.656723,1.345641,46.988253,0.331056,high,6073200.0,0.0,0.0,1.011388,0.80911,11563.112015,11563.112015,11563112.015
H0,high_demand_high_stress,103,90,21690,21690,0,1.0,6142430.0,12475.525838,12475525.838,3060.0,1550.9,7611.5,253.125838,0.0,360,1080,360,360,360,130,88,37,5,130,5855,0.59008,0.687281,0.724738,0.823172,0.997821,1.916314,0.700611,4072,3877,3878,3892,3869,2102,7949,7770,5971,11819,9871,0.916667,2,0,0.656786,1.475157,46.953162,0.331695,high,6073200.0,0.0,0.0,1.011399,0.809119,12475.525838,12475.525838,12475525.838
H0,high_demand_high_stress,104,90,21690,21690,0,1.0,6142955.0,11245.816014,11245816.014,3060.0,1028.3,6925.1,232.416014,0.0,360,1080,360,360,360,94,79,8,7,94,5327,0.63095,0.70672,0.775619,0.792164,0.957645,1.907839,0.709722,4072,3881,3880,3897,3863,2097,7953,7777,5960,11815,9875,0.916667,2,0,0.656776,1.385507,46.981592,0.331289,high,6073200.0,0.0,0.0,1.011486,0.809189,11245.816014,11245.816014,11245816.014
H0,high_demand_high_stress,105,90,21690,21690,0,1.0,6142955.0,11958.406652,11958406.652,3060.0,1331.2,7324.2,243.006652,0.0,360,1080,360,360,360,112,77,31,4,112,5634,0.620984,0.719289,0.721839,0.823416,1.00073,1.848704,0.704352,4066,3881,3891,3898,3860,2094,7947,7789,5954,11817,9873,0.916667,2,0,0.656789,1.38878,46.962481,0.331567,high,6073200.0,0.0,0.0,1.011486,0.809189,11958.406652,11958.406652,11958406.652
H0,high_demand_high_stress,106,90,21690,21690,0,1.0,6143585.0,10914.613859,10914613.859,3060.0,894.4,6727.5,232.713859,0.0,360,1080,360,360,360,72,41,27,4,72,5175,0.645036,0.713702,0.729562,0.83198,0.994688,1.747836,0.712074,4074,3882,3885,3904,3849,2096,7956,7789,5945,11808,9882,0.916667,2,0,0.656742,1.481097,46.97004,0.331389,high,6073200.0,0.0,0.0,1.011589,0.809272,10914.613859,10914.613859,10914613.859
H0,high_demand_high_stress,107,90,21690,21690,0,1.0,6143445.0,12039.649106,12039649.106,3060.0,1374.1,7363.2,242.349106,0.0,360,1080,360,360,360,123,95,15,13,123,5664,0.59389,0.662747,0.775604,0.809229,0.972834,1.946739,0.703981,4087,3879,3874,3891,3884,2075,7966,7765,5959,11845,9845,0.916667,2,0,0.65685,1.458124,46.939666,0.331987,high,6073200.0,0.0,0.0,1.011566,0.809253,12039.649106,12039.649106,12039649.106
H0,high_demand_high_stress,108,90,21690,21690,0,1.0,6141170.0,13370.851362,13370851.362,3060.0,1933.1,8113.3,264.451362,0.0,360,1080,360,360,360,167,115,33,19,167,6241,0.551637,0.650788,0.715144,0.796921,1.054453,2.116225,0.69413,4042,3874,3895,3905,3886,2088,7916,7800,5974,11823,9867,0.916667,2,0,0.656853,1.562946,46.959235,0.331555,high,6073200.0,0.0,0.0,1.011192,0.808953,13370.851362,13370.851362,13370851.362
H0,high_demand_high_stress,109,90,21690,21690,0,1.0,6142710.0,10745.154479,10745154.479,3060.0,822.9,6639.1,223.154479,0.0,360,1080,360,360,360,77,72,4,1,77,5107,0.650502,0.732531,0.785418,0.828351,0.947255,1.608784,0.713463,4061,3882,3887,3903,3863,2094,7943,7790,5957,11811,9879,0.916667,2,0,0.656816,1.366247,46.972389,0.331408,high,6073200.0,0.0,0.0,1.011445,0.809156,10745.154479,10745.154479,10745154.479
H0,high_demand_high_stress,110,90,21690,21690,0,1.0,6143515.0,13341.427499,13341427.499,3060.0,1924.0,8091.2,266.227499,0.0,360,1080,360,360,360,161,104,45,12,161,6224,0.556677,0.684046,0.675958,0.829242,1.097465,2.06887,0.694333,4065,3907,3873,3882,3869,2094,7972,7755,5963,11807,9883,0.916667,2,0,0.656739,1.54082,46.967231,0.331453,high,6073200.0,0.0,0.0,1.011578,0.809262,13341.427499,13341.427499,13341427.499
H_TIME,high_demand_high_stress,101,90,21690,21690,0,1.0,6142745.0,10373.62978,10373629.78,3026.0,716.3,6407.7,223.62978,0.0,356,1068,356,356,356,67,61,3,3,67,4929,0.587618,0.725566,0.744859,0.771505,0.94495,1.789128,0.716463,4073,3880,3891,3880,3860,2106,7953,7771,5966,11824,9866,0.902778,2,0,0.656796,1.49388,46.991956,0.331203,high,6073200.0,0.0,0.0,1.011451,0.809161,10373.62978,10373.62978,10373629.78
H_TIME,high_demand_high_stress,102,90,21690,21690,0,1.0,6141870.0,11101.34565,11101345.65,3026.0,1024.4,6818.5,232.44565,0.0,356,1068,356,356,356,94,73,5,16,94,5245,0.606499,0.734495,0.701515,0.823827,0.943556,1.737806,0.711111,4072,3868,3898,3874,3867,2111,7940,7772,5978,11837,9853,0.902778,2,0,0.656828,1.559176,46.997016,0.33119,high,6073200.0,0.0,0.0,1.011307,0.809046,11101.34565,11101.34565,11101345.65
H_TIME,high_demand_high_stress,103,90,21690,21690,0,1.0,6142010.0,12168.41916,12168419.16,3026.0,1467.7,7421.7,253.01916,0.0,356,1068,356,356,356,128,92,23,13,128,5709,0.546458,0.721843,0.642817,0.810571,0.997821,1.916314,0.703185,4064,3884,3890,3870,3875,2107,7948,7760,5982,11829,9861,0.902778,2,0,0.656836,1.650329,46.983546,0.331262,high,6073200.0,0.0,0.0,1.01133,0.809064,12168.41916,12168.41916,12168419.16
H_TIME,high_demand_high_stress,104,90,21690,21690,0,1.0,6142570.0,11046.728526,11046728.526,3026.0,997.1,6791.2,232.428526,0.0,356,1068,356,356,356,92,79,6,7,92,5224,0.58722,0.727584,0.723501,0.775929,0.957645,1.907839,0.7115,4071,3882,3887,3879,3871,2100,7953,7766,5971,11829,9861,0.902778,2,0,0.656835,1.581108,46.990405,0.331236,high,6073200.0,0.0,0.0,1.011422,0.809138,11046.728526,11046.728526,11046728.526
H_TIME,high_demand_high_stress,105,90,21690,21690,0,1.0,6142115.0,11549.784394,11549784.394,3026.0,1199.9,7081.1,242.784394,0.0,356,1068,356,356,356,103,70,22,11,103,5447,0.571185,0.72131,0.683088,0.847457,1.00073,1.848704,0.707574,4047,3899,3885,3882,3884,2093,7946,7767,5977,11816,9874,0.902778,2,0,0.656804,1.608831,46.980911,0.331133,high,6073200.0,0.0,0.0,1.011347,0.809078,11549.784394,11549.784394,11549784.394
H_TIME,high_demand_high_stress,106,90,21690,21690,0,1.0,6143235.0,10419.00538,10419005.38,3026.0,709.8,6450.6,232.60538,0.0,356,1068,356,356,356,60,39,15,6,60,4962,0.578689,0.717782,0.631241,0.789877,0.994688,1.747836,0.715778,4060,3894,3886,3897,3851,2102,7954,7783,5953,11797,9893,0.902778,2,0,0.656712,1.578597,47.01177,0.330674,high,6073200.0,0.0,0.0,1.011532,0.809225,10419.00538,10419.00538,10419005.38
H_TIME,high_demand_high_stress,107,90,21690,21690,0,1.0,6142360.0,11869.256618,11869256.618,3026.0,1350.7,7250.1,242.456618,0.0,356,1068,356,356,356,122,98,13,11,122,5577,0.564705,0.71069,0.700754,0.789517,0.972834,1.946739,0.7055,4075,3878,3880,3880,3881,2096,7953,7760,5977,11836,9854,0.902778,2,0,0.656852,1.6457,46.977169,0.331452,high,6073200.0,0.0,0.0,1.011388,0.80911,11869.256618,11869.256618,11869256.618
H_TIME,high_demand_high_stress,108,90,21690,21690,0,1.0,6141135.0,12889.683786,12889683.786,3026.0,1773.2,7826.0,264.483786,0.0,356,1068,356,356,356,158,115,19,24,158,6020,0.57445,0.659166,0.696427,0.827682,1.054453,2.116225,0.698,4051,3872,3897,3888,3885,2097,7923,7785,5982,11833,9857,0.902778,2,0,0.65692,1.693724,46.968922,0.331437,high,6073200.0,0.0,0.0,1.011186,0.808949,12889.683786,12889.683786,12889683.786
H_TIME,high_demand_high_stress,109,90,21690,21690,0,1.0,6142045.0,10521.164387,10521164.387,3026.0,770.9,6501.3,222.964387,0.0,356,1068,356,356,356,72,67,4,1,72,5001,0.627227,0.661482,0.801674,0.83278,0.947255,1.608784,0.715278,4055,3887,3880,3893,3878,2097,7942,7773,5975,11813,9877,0.902778,2,0,0.656802,1.466704,47.005652,0.33082,high,6073200.0,0.0,0.0,1.011336,0.809069,10521.164387,10521.164387,10521164.387
H_TIME,high_demand_high_stress,110,90,21690,21690,0,1.0,6144705.0,13052.85553,13052855.53,3026.0,1860.3,7900.1,266.45553,0.0,356,1068,356,356,356,158,102,37,19,158,6077,0.54912,0.678072,0.661286,0.792163,1.097465,2.06887,0.696852,4074,3920,3879,3866,3851,2100,7994,7745,5951,11804,9886,0.902778,2,0,0.656743,1.731038,46.973543,0.33139,high,6073200.0,0.0,0.0,1.011774,0.809419,13052.85553,13052.85553,13052855.53
H1,high_demand_high_stress,101,90,21690,21690,0,1.0,5607280.0,6833.489784,6833489.784,2342.5,0.0,4295.2,195.789784,0.0,835,844,324,263,257,0,0,0,0,0,3304,0.471422,0.496349,0.53874,0.56807,0.94495,1.789128,0.754241,8,0,4964,3398,5940,7380,8,8362,13320,10912,10778,0.571991,2,0,0.674174,1.694947,39.961088,0.445446,high,6073200.0,465920.0,6656.13312,0.923283,0.738626,6833.489784,13489.622904,13489622.904
H1,high_demand_high_stress,102,90,21690,21690,0,1.0,5607280.0,6983.24002,6983240.02,2384.5,0.0,4399.2,199.54002,0.0,854,865,333,259,273,0,0,0,0,0,3384,0.473109,0.482079,0.560996,0.565271,0.943556,1.737806,0.753148,8,0,4763,3599,5940,7380,8,8362,13320,10711,10979,0.585648,2,0,0.67343,1.697194,40.118073,0.441472,high,6073200.0,465920.0,6656.13312,0.923283,0.738626,6983.24002,13639.37314,13639373.14
H1,high_demand_high_stress,103,90,21690,21690,0,1.0,5607350.0,7465.467847,7465467.847,2570.0,0.0,4683.9,211.567847,0.0,898,921,374,303,244,0,0,0,0,0,3603,0.451407,0.479963,0.545868,0.561683,0.997821,1.916314,0.74987,10,0,4968,3392,5940,7380,10,8360,13320,10918,10772,0.62662,2,0,0.674194,1.732798,39.896081,0.446455,high,6073200.0,465850.0,6655.1331,0.923294,0.738635,7465.467847,14120.600947,14120600.947
H1,high_demand_high_stress,104,90,21690,21690,0,1.0,5607490.0,7063.941466,7063941.466,2416.5,10.4,4435.6,201.441466,0.0,855,870,342,275,253,1,1,0,0,1,3412,0.465916,0.529083,0.54598,0.520361,0.957645,1.907839,0.75263,14,0,4888,3468,5940,7380,14,8356,13320,10842,10848,0.590046,2,0,0.673908,1.705972,39.980499,0.444556,high,6073200.0,465710.0,6653.13306,0.923317,0.738654,7063.941466,13717.074526,13717074.526
H1,high_demand_high_stress,105,90,21690,21690,0,1.0,5607490.0,7394.363436,7394363.436,2542.5,10.4,4633.2,208.263436,0.0,887,900,354,313,233,1,1,0,0,1,3564,0.474025,0.502012,0.560025,0.537395,1.00073,1.848704,0.750407,14,0,4980,3376,5940,7380,14,8356,13320,10934,10756,0.617824,2,0,0.674246,1.71786,39.848693,0.447264,high,6073200.0,465710.0,6653.13306,0.923317,0.738654,7394.363436,14047.496496,14047496.496
H1,high_demand_high_stress,106,90,21690,21690,0,1.0,5607455.0,7406.585132,7406585.132,2551.5,0.0,4646.2,208.885132,0.0,898,908,361,308,239,0,0,0,0,0,3574,0.475821,0.53006,0.546953,0.55567,0.994688,1.747836,0.750407,13,0,4945,3412,5940,7380,13,8357,13320,10898,10792,0.619907,2,0,0.674115,1.724523,39.888197,0.446404,high,6073200.0,465745.0,6653.63307,0.923311,0.738649,7406.585132,14060.218202,14060218.202
H1,high_demand_high_stress,107,90,21690,21690,0,1.0,5607280.0,7020.828371,7020828.371,2404.0,0.0,4414.8,202.028371,0.0,875,885,394,259,232,0,0,0,0,0,3396,0.469282,0.511423,0.539245,0.541596,0.972834,1.946739,0.753278,8,0,4961,3401,5940,7380,8,8362,13320,10909,10781,0.584028,2,0,0.674163,1.703125,39.854541,0.447044,high,6073200.0,465920.0,6656.13312,0.923283,0.738626,7020.828371,13676.961491,13676961.491
H1,high_demand_high_stress,108,90,21690,21690,0,1.0,5607420.0,7704.290906,7704290.906,2640.5,0.0,4843.8,219.990906,0.0,940,968,411,284,273,0,0,0,0,0,3726,0.448312,0.49565,0.523772,0.550203,1.054453,2.116225,0.74837,12,0,4731,3627,5940,7380,12,8358,13320,10683,11007,0.64537,2,0,0.673321,1.754927,40.179115,0.44027,high,6073200.0,465780.0,6654.13308,0.923306,0.738645,7704.290906,14358.423986,14358423.986
H1,high_demand_high_stress,109,90,21690,21690,0,1.0,5607455.0,6855.304316,6855304.316,2343.0,0.0,4314.7,197.604316,0.0,843,860,361,249,250,0,0,0,0,0,3319,0.458662,0.48489,0.5649,0.531438,0.947255,1.608784,0.754111,13,0,4962,3395,5940,7380,13,8357,13320,10915,10775,0.573611,2,0,0.674178,1.702704,39.928585,0.445929,high,6073200.0,465745.0,6653.63307,0.923311,0.738649,6855.304316,13508.937386,13508937.386
H1,high_demand_high_stress,110,90,21690,21690,0,1.0,5607455.0,8213.559206,8213559.206,2805.5,52.0,5123.3,232.759206,0.0,855,1003,403,333,267,5,5,0,0,5,3941,0.388256,0.420714,0.511072,0.485028,1.097465,2.06887,0.742907,13,0,4673,3684,5940,7380,13,8357,13320,10626,11064,0.703241,2,0,0.673118,1.861598,40.172805,0.439918,high,6073200.0,465745.0,6653.63307,0.923311,0.738649,8213.559206,14867.192276,14867192.276
H2,high_demand_high_stress,101,90,21690,21690,0,1.0,5608085.0,6844.102082,6844102.082,2346.0,0.0,4301.7,196.402082,0.0,833,845,325,264,256,0,0,0,0,0,3309,0.448985,0.493585,0.553123,0.524043,0.94495,1.789128,0.75413,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.57338,2,0,0.676508,1.743898,39.091886,0.463476,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,6844.102082,13488.734972,13488734.972
H2,high_demand_high_stress,102,90,21690,21690,0,1.0,5608120.0,6889.931855,6889931.855,2356.5,0.0,4335.5,197.931855,0.0,839,855,330,256,269,0,0,0,0,0,3335,0.451951,0.491066,0.554992,0.533999,0.943556,1.737806,0.753741,32,0,5580,2758,5940,7380,32,8338,13320,11552,10138,0.578241,2,0,0.67651,1.744418,39.095159,0.463417,high,6073200.0,465080.0,6644.13288,0.923421,0.738737,6889.931855,13534.064735,13534064.735
H2,high_demand_high_stress,103,90,21690,21690,0,1.0,5608085.0,7454.46542,7454465.42,2565.0,0.0,4677.4,212.06542,0.0,900,921,378,301,242,0,0,0,0,0,3598,0.464357,0.519895,0.517653,0.519522,0.997821,1.916314,0.75,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.625,2,0,0.676508,1.781698,39.091886,0.463476,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,7454.46542,14099.09831,14099098.31
H2,high_demand_high_stress,104,90,21690,21690,0,1.0,5608085.0,6980.725918,6980725.918,2393.0,0.0,4387.5,200.225918,0.0,856,864,341,269,254,0,0,0,0,0,3375,0.446934,0.498038,0.533825,0.529806,0.957645,1.907839,0.753315,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.583565,2,0,0.676508,1.753476,39.091886,0.463476,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,6980.725918,13625.358808,13625358.808
H2,high_demand_high_stress,105,90,21690,21690,0,1.0,5608120.0,7341.057629,7341057.629,2527.5,10.4,4595.5,207.657629,0.0,869,892,344,313,235,1,1,0,0,1,3535,0.448062,0.475889,0.530168,0.550694,1.00073,1.848704,0.750611,32,0,5580,2758,5940,7380,32,8338,13320,11552,10138,0.615278,2,0,0.676508,1.767877,39.093679,0.463447,high,6073200.0,465080.0,6644.13288,0.923421,0.738737,7341.057629,13985.190509,13985190.509
H2,high_demand_high_stress,106,90,21690,21690,0,1.0,5608085.0,7411.610313,7411610.313,2558.0,0.0,4643.6,210.010313,0.0,895,908,360,312,236,0,0,0,0,0,3572,0.453166,0.474181,0.559931,0.520253,0.994688,1.747836,0.750389,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.620139,2,0,0.676508,1.779351,39.091886,0.463476,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,7411.610313,14056.243203,14056243.203
H2,high_demand_high_stress,107,90,21690,21690,0,1.0,5608085.0,6947.174532,6947174.532,2382.0,0.0,4364.1,201.074532,0.0,866,874,389,261,224,0,0,0,0,0,3357,0.44351,0.479649,0.530495,0.504997,0.972834,1.946739,0.753833,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.577083,2,0,0.676508,1.75339,39.094652,0.463431,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,6947.174532,13591.807422,13591807.422
H2,high_demand_high_stress,108,90,21690,21690,0,1.0,5608050.0,7720.661944,7720661.944,2636.0,10.4,4854.2,220.061944,0.0,934,966,413,285,268,1,1,0,0,1,3734,0.445476,0.516167,0.52775,0.512398,1.054453,2.116225,0.74813,30,0,5580,2760,5940,7380,30,8340,13320,11550,10140,0.646296,2,0,0.676504,1.801805,39.095708,0.463428,high,6073200.0,465150.0,6645.1329,0.923409,0.738728,7720.661944,14365.794844,14365794.844
H2,high_demand_high_stress,109,90,21690,21690,0,1.0,5608085.0,6897.619014,6897619.014,2353.5,0.0,4344.6,199.519014,0.0,858,866,364,247,255,0,0,0,0,0,3342,0.450917,0.486252,0.517883,0.538344,0.947255,1.608784,0.753963,31,0,5580,2759,5940,7380,31,8339,13320,11551,10139,0.575463,2,0,0.676508,1.751946,39.091886,0.463476,high,6073200.0,465115.0,6644.63289,0.923415,0.738732,6897.619014,13542.251904,13542251.904
H2,high_demand_high_stress,110,90,21690,21690,0,1.0,5608050.0,8191.914066,8191914.066,2792.5,52.0,5115.5,231.914066,0.0,870,999,400,330,269,5,5,0,0,5,3935,0.403463,0.443531,0.490416,0.494898,1.097465,2.06887,0.743296,30,0,5580,2760,5940,7380,30,8340,13320,11550,10140,0.69838,2,0,0.676504,1.898176,39.093985,0.463447,high,6073200.0,465150.0,6645.1329,0.923409,0.738728,8191.914066,14837.046966,14837046.966
H3,high_demand_high_stress,101,90,21690,21690,0,1.0,5874750.0,7592.16826,7592168.26,2601.5,0.0,4782.7,207.96826,0.0,916,956,408,277,271,0,0,0,0,0,3679,0.67712,0.724558,0.715798,0.72992,0.94495,1.789128,0.748796,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.640046,2,0,0.686426,1.796664,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,7592.16826,10427.22496,10427224.96
H3,high_demand_high_stress,102,90,21690,21690,0,1.0,5874750.0,7887.551207,7887551.207,2714.5,0.0,4958.2,214.851207,0.0,916,982,399,306,277,0,0,0,0,0,3814,0.677283,0.735562,0.713783,0.707574,0.943556,1.737806,0.746296,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.671296,2,0,0.686426,1.815494,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,7887.551207,10722.607907,10722607.907
H3,high_demand_high_stress,103,90,21690,21690,0,1.0,5874750.0,8624.447778,8624447.778,2957.5,58.5,5374.2,234.247778,0.0,737,1057,438,356,263,5,3,1,1,5,4134,0.629547,0.708153,0.669476,0.668719,0.997821,1.916314,0.737148,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.773148,2,0,0.686422,2.004187,36.929569,0.51491,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,8624.447778,11459.504478,11459504.478
H3,high_demand_high_stress,104,90,21690,21690,0,1.0,5874750.0,7882.893823,7882893.823,2712.5,0.0,4954.3,216.093823,0.0,917,996,428,291,277,0,0,0,0,0,3811,0.667009,0.741491,0.72023,0.709528,0.957645,1.907839,0.74637,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.67037,2,0,0.686426,1.811869,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,7882.893823,10717.950523,10717950.523
H3,high_demand_high_stress,105,90,21690,21690,0,1.0,5874750.0,8308.668402,8308668.402,2880.0,0.0,5202.6,226.068402,0.0,908,1036,428,336,272,0,0,0,0,0,4002,0.669594,0.719425,0.711324,0.72482,1.00073,1.848704,0.742667,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.716667,2,0,0.686426,1.863988,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,8308.668402,11143.725102,11143725.102
H3,high_demand_high_stress,106,90,21690,21690,0,1.0,5874750.0,8034.018024,8034018.024,2782.5,0.0,5034.9,216.618024,0.0,893,979,368,346,265,0,0,0,0,0,3873,0.679754,0.724549,0.7039,0.722474,0.994688,1.747836,0.744778,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.690278,2,0,0.686426,1.834018,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,8034.018024,10869.074724,10869074.724
H3,high_demand_high_stress,107,90,21690,21690,0,1.0,5874750.0,8206.900539,8206900.539,2832.5,0.0,5149.3,225.100539,0.0,951,1044,473,306,265,0,0,0,0,0,3961,0.669603,0.71496,0.719409,0.729286,0.972834,1.946739,0.744222,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.697222,2,0,0.686426,1.840058,36.929461,0.514887,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,8206.900539,11041.957239,11041957.239
H3,high_demand_high_stress,108,90,21690,21690,0,1.0,5874750.0,8977.502912,8977502.912,2969.0,191.1,5574.4,243.002912,0.0,706,1082,456,328,298,18,15,0,3,18,4288,0.618396,0.667644,0.648889,0.656917,1.054453,2.116225,0.733963,5220,0,5580,0,5940,4950,5220,5580,10890,16740,4950,0.78588,2,0,0.686427,2.050115,36.92717,0.514941,high,6073200.0,198450.0,2835.0567,0.967324,0.773859,8977.502912,11812.559612,11812559.612
